cluster,city,goodsan,goodwat,radio,tv,sumasset,lisradio,gradef,pregnant,curuse,curmeth,fpmess,partner,idealnum,gradep,agef,addesir,hofp5,hcfp5,difp5,notpreg
260,0,0,0,0,0,1,1,5,0,0,3,0,0,,0,18,,0,0,1,1
78,0,0,0,0,0,0,1,7,0,0,3,1,1,6,4,31,5,0,0,0,1
263,0,0,0,1,0,1,0,0,0,0,3,1,1,12,3,40,6,0,0,0,1
22,0,0,1,0,0,0,1,7,0,1,1,1,1,5,7,27,2,0,0,0,1
263,0,0,0,1,0,1,1,0,0,0,3,0,1,,7,46,,0,0,0,1
77,0,0,1,0,0,1,0,7,0,0,3,0,0,4,0,25,3,0,0,1,1
172,0,0,0,1,0,1,1,4,0,0,3,0,0,6,0,34,1,0,0,0,1
275,0,0,0,0,0,1,0,0,0,0,3,0,1,7,4,33,3,0,1,0,1
198,0,0,0,0,0,0,0,7,,1,2,1,1,5,,22,3,0,0,0,0
169,,0,0,0,0,0,0,4,0,1,2,0,1,6,8,49,-1,0,0,0,1
211,0,0,0,0,0,0,0,3,1,,3,0,1,13,,18,13,0,1,0,0
307,0,0,0,0,0,0,1,7,0,0,3,1,0,8,0,30,7,0,0,1,1
153,0,0,1,0,0,0,1,0,0,0,3,1,1,6,4,45,5,0,0,1,1
301,0,0,0,0,0,0,0,7,1,,3,0,1,5,9,25,2,0,1,0,0
68,0,0,0,0,0,1,0,7,0,0,3,1,1,,,24,,0,0,0,1
26,0,0,0,0,0,1,0,0,0,1,2,0,1,4,,40,-1,0,0,0,1
264,0,0,1,1,0,2,1,12,0,1,1,1,1,4,10,30,1,0,0,1,1
151,0,0,0,0,0,0,0,0,0,0,3,0,1,5,,28,1,0,0,0,1
52,0,0,1,1,0,1,1,7,0,0,3,0,0,5,0,16,5,0,0,1,1
46,0,0,1,1,0,1,1,7,0,0,3,0,0,6,0,15,6,0,1,1,1
263,0,0,0,0,0,0,1,7,0,0,3,0,0,,0,15,,0,0,0,1
264,0,0,1,0,0,1,0,0,0,0,3,1,1,7,,30,2,0,0,1,1
275,0,0,0,0,0,1,0,0,0,0,3,0,0,5,0,15,5,0,1,0,1
275,0,0,0,1,0,2,1,0,0,0,3,0,1,7,7,20,6,0,1,0,1
264,0,0,1,1,0,2,1,7,0,0,3,1,0,12,0,17,12,0,0,1,1
154,1,0,0,1,0,2,1,7,0,0,3,0,1,5,7,29,0,0,0,1,1
147,0,0,0,0,0,0,0,4,0,0,3,0,1,,,45,,0,0,0,1
275,0,0,0,1,0,2,0,0,1,,3,0,1,10,,35,,0,1,0,0
213,0,0,0,0,0,0,0,4,0,0,3,0,1,8,,47,3,0,0,1,1
266,0,0,0,1,0,2,1,0,0,0,3,1,1,,7,36,,0,0,0,1
175,0,0,0,0,0,0,1,0,0,0,3,1,1,4,,27,0,0,0,0,1
11,0,0,0,0,0,0,0,0,1,,3,0,1,10,4,36,6,0,0,0,0
185,0,0,0,0,0,0,0,3,0,0,1,0,1,,,37,,0,0,0,1
131,0,0,0,0,0,0,0,0,0,0,3,0,1,11,4,45,2,0,0,1,1
275,0,0,0,1,0,2,1,0,0,0,3,0,1,,7,23,,0,1,0,1
275,0,0,0,1,0,2,0,0,0,0,3,0,1,12,7,44,7,0,1,0,1
230,0,0,0,0,0,0,0,7,0,0,3,1,1,7,7,24,5,0,0,1,1
241,0,0,0,0,0,0,0,0,0,0,3,0,1,6,,38,2,0,0,0,1
264,0,0,1,0,0,0,0,7,0,0,3,1,0,8,0,17,7,0,0,1,1
79,0,0,1,0,0,0,0,4,0,0,3,1,1,10,4,33,3,0,0,0,1
264,0,0,1,0,0,0,0,0,,0,3,1,1,8,4,32,2,0,0,1,0
140,0,0,0,0,0,0,0,0,0,0,3,1,1,9,,40,0,0,0,1,1
264,0,0,1,0,0,0,0,6,0,0,3,0,0,,0,16,,0,0,1,1
71,0,0,1,0,0,0,0,0,0,0,3,0,1,5,7,29,2,0,0,0,1
308,0,0,0,0,0,0,1,7,0,0,3,0,0,8,0,25,6,0,0,0,1
275,0,0,0,0,0,1,1,0,0,0,3,0,1,10,7,28,6,0,1,0,1
275,0,0,0,0,0,1,0,0,0,0,3,0,1,10,,21,9,0,1,0,1
278,0,0,0,0,0,1,0,0,0,0,3,0,1,,7,35,,0,0,1,1
268,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,21,5,0,0,0,1
261,0,0,1,0,0,0,0,0,0,0,3,0,1,8,4,32,1,0,0,1,1
184,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,29,4,0,0,0,1
61,0,0,0,0,0,0,0,7,0,0,3,1,1,7,7,21,6,0,0,0,1
134,0,0,1,0,0,0,0,7,0,0,3,1,0,5,0,19,4,0,0,0,1
27,0,0,0,0,0,0,0,0,0,0,3,0,1,5,,48,1,0,0,0,1
74,0,0,0,0,0,0,1,2,0,1,2,1,1,7,2,39,4,0,0,0,1
184,0,0,0,0,0,0,0,7,0,0,3,0,1,4,7,20,4,0,0,0,1
264,0,0,1,1,0,1,1,5,0,0,3,1,1,3,7,29,2,0,0,1,1
166,0,0,0,0,0,0,0,2,0,0,3,1,1,6,,40,-4,0,0,0,1
268,0,0,0,0,0,0,1,0,0,0,3,0,1,7,,36,4,0,0,0,1
265,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,19,4,0,0,0,1
275,0,0,0,0,0,1,0,7,1,,3,0,1,4,7,16,4,0,1,0,0
269,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,48,4,0,0,0,1
314,0,0,0,1,0,1,1,0,0,0,3,1,1,6,,29,1,0,0,0,1
156,,0,1,0,0,0,0,7,0,0,3,0,0,3,0,19,3,0,0,0,1
289,0,0,0,1,0,1,1,7,0,1,1,0,0,6,0,21,5,0,0,1,1
316,0,0,0,0,0,1,1,7,0,0,3,0,1,5,7,25,4,0,0,1,1
257,0,0,0,0,0,0,0,0,0,0,3,1,1,8,7,20,,0,0,1,1
275,0,0,0,1,0,2,1,5,0,0,3,0,0,5,0,17,5,0,1,0,1
302,0,0,0,1,0,2,1,4,0,0,3,1,1,,4,25,,0,1,0,1
318,0,0,0,0,0,0,1,4,0,0,3,0,1,5,6,28,-2,0,0,0,1
274,0,0,0,1,0,2,1,7,0,1,2,1,1,10,7,26,5,0,1,0,1
274,0,0,0,0,0,0,1,7,0,0,3,0,0,4,0,15,4,0,1,0,1
225,0,0,0,0,0,0,1,0,0,0,3,0,1,7,,44,4,0,0,1,1
133,0,0,1,0,0,0,1,7,1,,3,1,1,3,7,19,3,0,0,0,0
270,0,0,0,1,0,2,1,0,1,,3,0,1,5,7,27,2,0,0,0,0
40,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,16,4,1,0,0,1
76,0,0,1,1,0,2,1,0,1,,3,1,1,3,,37,1,0,0,1,0
215,0,0,0,0,0,1,0,4,,0,3,0,1,10,,43,2,0,0,0,0
274,0,0,0,0,0,1,0,7,0,0,3,0,1,8,,28,3,0,1,0,1
192,0,0,0,0,0,0,0,2,1,,3,1,1,4,4,21,2,0,0,0,0
224,0,0,0,0,0,1,0,0,0,0,3,0,1,12,2,40,5,0,0,0,1
223,0,0,0,0,0,0,0,4,0,0,3,0,0,8,0,47,2,0,0,0,1
179,0,0,0,0,0,0,0,0,0,0,3,0,1,,,49,,0,0,0,1
170,0,0,0,0,0,0,1,7,0,0,3,0,1,3,7,20,2,0,0,0,1
42,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,40,-1,1,0,0,1
265,0,0,0,0,0,0,1,0,0,0,3,0,1,10,,36,4,0,0,0,1
265,0,0,0,0,0,0,0,0,0,0,3,1,0,,0,18,,0,0,0,1
7,,0,1,0,0,0,0,7,1,,3,1,0,4,0,17,4,0,0,0,0
270,0,0,0,1,0,2,0,7,0,0,3,0,1,10,,21,9,0,0,0,1
63,,0,0,0,0,0,0,7,0,0,3,0,0,3,0,20,2,0,0,0,1
36,0,0,1,0,0,0,0,5,0,0,3,0,0,4,0,20,3,0,0,0,1
207,0,0,0,0,0,0,0,0,0,0,3,1,1,7,3,32,1,0,0,0,1
199,0,0,0,0,0,0,0,7,0,0,3,0,0,7,0,18,7,1,0,0,1
270,0,0,0,0,0,0,0,0,0,0,3,0,1,,,31,,0,0,0,1
274,0,0,0,0,0,1,0,0,0,0,3,0,1,2,,43,-4,0,1,0,1
295,0,0,0,0,0,0,1,7,0,0,3,1,1,10,7,20,9,0,0,0,1
265,0,0,0,0,0,0,0,0,0,0,3,1,1,10,,25,6,0,0,0,1
268,0,0,0,0,0,1,0,7,0,0,3,0,1,8,7,23,6,0,0,0,1
207,0,0,0,0,0,0,0,7,1,,3,0,1,5,7,24,4,0,0,0,0
184,0,0,0,1,0,3,1,7,0,0,3,1,1,4,4,31,0,0,0,0,1
62,0,0,1,1,0,1,1,0,0,0,3,0,1,10,4,42,2,0,0,0,1
211,0,0,1,0,0,0,0,5,0,0,3,0,0,4,0,15,4,0,1,0,1
277,0,0,0,0,0,1,0,0,0,0,3,0,1,,,37,,0,0,0,1
326,0,0,0,0,0,0,0,7,0,0,3,0,0,5,0,18,4,0,0,1,1
274,0,0,0,0,0,1,0,0,0,0,3,0,1,12,6,38,10,0,1,0,1
272,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,19,8,0,0,0,1
241,0,0,0,0,0,1,0,0,0,0,3,0,1,7,,29,3,0,0,0,1
147,0,0,0,0,0,0,0,0,0,0,3,0,1,6,,40,4,0,0,0,1
168,0,0,0,1,0,2,1,7,0,0,3,1,1,7,7,20,7,0,0,0,1
247,0,0,0,0,0,1,0,7,0,0,3,1,1,10,4,39,7,0,0,0,1
327,0,0,0,1,0,2,1,7,0,0,3,0,1,10,7,27,7,0,0,0,1
88,,0,0,1,0,2,1,7,0,0,3,1,1,4,7,18,3,0,0,0,1
145,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,19,5,0,0,0,1
13,0,0,0,0,0,0,0,0,0,0,3,1,1,6,,40,3,0,0,1,1
92,0,0,0,1,0,1,1,0,0,0,3,1,1,8,7,35,3,0,0,0,1
61,0,0,0,0,0,0,0,0,0,0,3,0,1,,,36,,0,0,0,1
274,0,0,0,0,0,1,0,4,0,0,3,0,1,10,,42,6,0,1,0,1
38,0,0,1,1,0,2,1,3,0,0,3,0,1,6,7,32,-2,0,0,1,1
53,0,0,0,1,0,1,1,0,0,0,3,0,1,5,4,40,0,0,0,1,1
274,0,0,0,1,0,2,0,7,0,0,3,1,1,6,7,23,4,0,1,0,1
266,0,0,0,1,0,1,1,4,0,0,3,0,1,5,2,23,0,0,0,0,1
174,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,41,-3,0,0,0,1
216,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,28,6,0,0,0,1
266,0,0,0,0,0,0,0,0,0,0,3,1,1,8,5,27,4,0,0,0,1
324,0,0,0,1,0,2,0,0,0,0,3,0,1,10,4,42,4,0,0,1,1
207,0,0,0,0,0,1,0,7,1,,3,1,1,4,7,27,2,0,0,0,0
279,0,0,0,0,0,1,0,0,1,,3,1,1,10,,43,1,0,0,0,0
274,0,0,0,1,0,2,1,7,1,,3,1,1,,7,31,,0,1,0,0
28,0,0,1,1,0,2,1,15,0,1,1,1,1,6,15,40,1,0,1,0,1
308,0,0,0,0,0,0,0,7,1,,3,0,1,,,26,,0,0,0,0
179,0,0,0,0,0,0,0,7,0,0,3,1,0,,0,18,,0,0,0,1
216,0,0,0,0,0,0,0,7,1,,3,1,1,6,7,21,5,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,42,,0,0,0,1
28,0,0,1,,,0,1,7,0,0,1,0,1,4,7,24,1,0,1,0,1
37,0,0,1,1,0,1,1,7,0,0,3,1,0,4,0,30,4,0,1,0,1
273,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,17,4,0,0,0,1
20,0,0,0,1,0,1,1,12,0,0,3,1,1,4,12,32,-2,1,0,0,1
47,0,0,0,0,0,0,0,5,0,0,3,0,0,5,0,19,5,0,1,0,1
273,0,0,0,0,0,0,0,0,0,0,3,0,1,13,,38,9,0,0,0,1
273,0,0,0,0,0,0,0,0,0,0,3,0,1,10,4,41,8,0,0,0,1
38,0,0,1,0,0,0,1,6,0,0,3,1,1,3,5,28,0,0,0,1,1
303,0,0,0,0,0,1,0,7,0,0,3,0,0,5,0,15,5,0,0,1,1
9,0,0,0,0,0,0,0,7,0,0,3,0,0,5,0,18,5,0,0,1,1
149,0,0,1,0,0,0,0,7,0,0,3,0,0,2,0,29,-1,0,0,0,1
56,0,0,0,0,0,0,0,4,0,0,3,1,1,4,6,41,-1,0,0,1,1
289,0,0,0,0,0,0,0,7,0,0,3,1,0,5,0,20,5,0,0,1,1
172,0,0,0,1,0,1,1,4,0,0,3,0,1,6,4,42,-2,0,0,0,1
87,0,0,0,0,0,0,0,2,0,0,3,1,1,9,7,39,4,0,1,0,1
272,0,0,0,0,0,1,0,7,0,0,3,0,1,8,7,19,8,0,0,0,1
259,0,0,0,1,0,1,1,4,0,0,3,1,1,10,14,30,6,0,0,1,1
325,0,0,0,0,0,0,0,4,0,0,3,1,1,12,4,48,4,0,0,0,1
273,0,0,0,1,0,2,1,0,0,0,3,0,1,,7,23,,0,0,0,1
187,0,0,0,1,0,1,0,4,0,0,3,0,1,10,,39,7,0,0,1,1
311,0,0,0,1,0,1,1,2,0,0,3,1,1,5,12,22,3,0,0,1,1
301,0,0,0,1,0,2,0,0,0,0,3,0,1,9,4,30,7,0,1,0,1
296,0,0,0,1,0,2,1,0,0,0,3,1,1,7,1,29,2,0,0,0,1
309,0,0,0,0,0,0,1,4,0,0,3,0,1,5,7,25,1,0,0,0,1
229,0,0,0,0,0,1,0,0,0,0,3,1,0,8,0,38,3,0,0,0,1
268,0,0,0,0,0,1,0,0,0,0,3,0,1,9,,36,5,0,0,0,1
278,0,0,0,0,0,1,0,0,0,0,3,0,1,,5,31,,0,0,1,1
171,0,0,0,0,0,0,0,7,0,0,3,0,1,5,7,23,2,0,0,0,1
56,0,0,0,0,0,0,0,2,0,0,3,0,1,7,4,34,0,0,0,1,1
241,0,0,0,0,0,1,0,0,0,0,3,0,1,,,17,,0,0,0,1
155,0,0,1,0,0,0,0,4,0,0,3,0,1,7,4,34,3,0,1,0,1
268,0,0,0,0,0,1,0,0,1,,3,0,1,4,5,37,-2,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,3,1,1,9,,36,4,0,0,0,1
29,0,0,0,0,0,0,0,4,0,0,3,0,1,10,4,38,1,0,0,0,1
268,0,0,0,1,0,2,1,0,1,,3,0,1,10,3,28,9,0,0,0,0
68,0,0,0,0,0,0,0,7,1,,3,0,1,4,4,21,4,0,0,0,0
268,0,0,0,0,0,1,0,5,0,0,3,0,1,5,4,22,4,0,0,0,1
135,0,0,0,0,0,0,0,0,0,0,3,0,1,8,,40,4,0,0,0,1
268,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,48,4,0,0,0,1
131,0,0,0,1,0,1,1,0,0,0,3,0,1,8,3,47,0,0,0,1,1
194,0,0,1,0,0,0,1,7,0,0,3,0,0,,0,17,,0,0,0,1
272,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,16,6,0,0,0,1
271,0,0,0,1,0,2,1,7,0,0,3,0,0,4,0,17,4,0,0,0,1
303,0,0,0,0,0,0,0,0,0,1,2,0,1,8,,38,1,0,0,1,1
268,0,0,0,0,0,1,0,7,0,1,2,1,0,5,0,17,5,0,0,0,1
223,0,0,0,0,0,0,0,4,0,0,3,0,1,10,,24,8,0,0,0,1
27,0,0,0,0,0,0,1,7,0,0,3,0,0,4,0,16,4,0,0,0,1
272,0,0,0,0,0,0,0,0,1,,3,0,1,6,7,23,6,0,0,0,0
213,0,0,0,0,0,0,0,6,0,0,3,0,1,7,2,37,4,0,0,1,1
272,0,0,0,0,0,0,0,0,0,0,3,0,1,8,6,23,8,0,0,0,1
275,0,0,0,1,0,2,1,7,0,0,3,0,1,6,7,17,6,0,1,0,1
305,0,0,0,0,0,1,0,0,0,0,3,0,0,10,0,28,6,0,0,0,1
268,0,0,0,0,0,1,0,0,0,1,2,0,1,7,7,27,4,0,0,0,1
268,0,0,0,0,0,0,1,0,1,,3,0,1,3,7,22,0,0,0,0,0
209,0,0,0,0,0,0,0,5,0,0,3,1,1,9,4,30,5,0,0,0,1
316,0,0,0,1,0,2,1,4,,0,3,0,1,6,4,36,2,0,0,1,0
230,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,48,6,0,0,1,1
272,0,0,0,0,0,0,0,0,1,,3,1,1,7,,28,5,0,0,0,0
269,0,0,0,0,0,0,0,0,1,,3,0,1,4,,31,1,0,0,0,0
306,0,0,0,0,0,1,0,0,0,0,3,0,1,6,,35,2,0,0,0,1
269,0,1,0,0,0,1,0,7,0,0,3,0,0,4,0,19,4,0,0,0,1
272,0,0,0,0,0,1,0,0,0,0,3,0,1,5,7,23,4,0,0,0,1
164,0,0,1,1,0,1,1,7,0,0,3,0,1,4,7,28,1,0,0,1,1
272,0,0,0,0,0,1,0,0,0,0,3,0,0,5,0,15,5,0,0,0,1
140,0,0,0,0,0,0,0,0,1,,3,0,1,,,42,,0,0,1,0
306,0,0,0,0,0,0,0,0,0,0,3,0,1,12,3,25,10,0,0,0,1
320,0,0,0,0,0,0,1,5,0,1,1,0,0,4,0,19,4,0,0,0,1
41,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,19,4,1,0,0,1
20,0,0,1,1,0,1,1,5,0,0,3,1,1,5,8,35,-4,1,0,0,1
139,0,0,1,0,0,0,0,0,0,0,3,1,0,6,0,30,6,1,0,1,1
170,0,0,1,1,0,2,0,7,0,0,3,1,0,6,0,18,6,0,0,0,1
270,0,0,0,0,0,1,0,7,0,0,3,0,1,,,18,,0,0,0,1
130,0,0,1,1,0,1,1,5,0,0,3,0,0,,0,15,,1,0,0,1
5,0,0,0,0,0,1,0,4,0,0,3,0,1,,,47,,0,0,0,1
271,0,0,0,1,0,2,1,7,0,0,3,1,1,5,7,25,3,0,0,0,1
273,0,0,0,0,0,1,0,7,0,0,3,0,1,15,7,19,14,0,0,0,1
266,0,0,0,0,0,0,1,0,1,,3,0,1,,,23,,0,0,0,0
230,0,0,0,0,0,0,0,2,0,0,3,0,1,10,,39,1,0,0,1,1
198,0,0,0,0,0,0,0,0,0,0,3,1,0,10,0,45,6,0,0,0,1
130,0,0,0,0,0,0,0,7,0,0,3,1,0,10,0,18,9,1,0,0,1
181,0,0,0,0,0,0,0,7,1,,3,1,1,6,7,26,4,0,0,0,0
231,0,0,1,0,0,1,0,7,0,0,3,0,1,7,7,27,3,0,0,1,1
172,0,0,0,0,0,0,1,7,0,0,3,0,1,6,11,24,4,0,0,0,1
36,0,0,0,1,0,1,1,6,0,1,1,1,1,4,7,30,0,0,0,0,1
11,0,0,1,0,0,0,0,7,0,0,3,0,0,10,0,25,8,0,0,0,1
77,0,0,0,0,0,1,1,2,0,0,3,1,1,4,7,17,3,0,0,1,1
271,0,0,0,0,0,0,1,7,0,0,3,1,0,8,0,19,7,0,0,0,1
75,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,47,-4,0,0,0,1
269,0,0,0,0,0,1,0,0,0,0,3,0,1,7,,47,-1,0,0,0,1
272,0,0,0,1,0,2,1,0,0,0,3,0,1,10,4,33,,0,0,0,1
315,0,0,0,0,0,0,0,7,0,0,3,0,1,8,7,17,7,0,0,0,1
272,0,0,0,0,0,1,1,0,0,0,3,1,1,4,5,18,4,0,0,0,1
163,0,0,1,0,0,0,1,7,0,0,3,0,1,5,,28,3,0,1,0,1
243,0,0,1,0,0,0,0,0,0,0,3,0,1,,4,35,,0,1,0,1
269,0,0,0,0,0,1,0,0,1,,3,1,1,3,,28,,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,3,0,1,6,,42,4,0,0,1,1
272,0,0,0,0,0,1,0,0,0,0,3,0,0,5,0,44,0,0,0,0,1
269,0,0,0,0,0,1,0,0,0,0,3,0,1,9,,26,6,0,0,0,1
172,0,1,0,0,1,3,1,11,0,0,3,0,0,4,0,18,4,0,0,0,1
294,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,15,3,0,0,0,1
21,0,0,1,0,0,0,0,0,0,0,3,0,1,5,,32,0,1,0,0,1
250,0,0,0,0,0,0,0,0,0,0,3,0,1,,3,20,,0,0,0,1
316,0,0,0,0,0,0,1,2,0,0,3,0,1,3,4,35,-2,0,0,1,1
269,0,0,0,0,0,1,0,0,0,0,3,0,1,,,37,,0,0,0,1
197,,0,1,1,0,1,1,7,1,,3,1,1,4,7,25,2,0,0,0,0
123,0,0,0,0,0,0,1,0,0,0,3,1,0,10,0,35,2,0,0,0,1
87,0,0,1,1,0,1,1,0,0,0,3,1,1,6,3,17,5,0,1,0,1
223,0,0,0,0,0,0,0,7,0,0,3,1,0,2,0,18,2,0,0,0,1
88,,0,0,0,0,0,0,7,0,0,3,0,1,10,8,38,3,0,0,0,1
225,0,0,1,1,0,2,1,6,0,0,3,0,0,10,0,20,10,0,0,1,1
72,,0,1,0,0,0,0,7,0,0,3,0,1,6,8,35,2,0,0,1,1
13,0,0,0,1,0,1,1,7,0,0,3,0,1,5,7,23,3,0,0,1,1
270,0,0,0,0,0,1,0,0,0,0,3,0,1,10,,29,6,0,0,0,1
161,0,0,1,0,0,0,0,0,0,0,3,1,1,8,,38,2,0,0,0,1
225,0,0,0,0,0,1,0,4,0,0,3,0,1,5,,40,4,0,0,1,1
14,0,0,1,0,0,0,1,7,0,0,3,0,1,4,7,23,1,0,0,1,1
272,0,0,0,0,0,1,0,4,1,,3,0,1,,,24,,0,0,0,0
270,0,0,0,1,0,2,0,2,0,1,2,0,1,12,7,32,8,0,0,0,1
272,0,0,0,0,0,1,0,0,0,0,3,0,1,10,7,23,9,0,0,0,1
325,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,44,,0,0,0,1
272,0,0,0,0,0,1,0,7,1,,3,0,1,10,,22,10,0,0,0,0
272,0,0,0,0,0,1,0,0,0,0,3,0,1,,,21,,0,0,0,1
272,0,0,0,0,0,1,0,0,0,0,3,0,1,,,32,,0,0,0,1
307,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,48,6,0,0,1,1
26,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,31,3,0,0,0,1
74,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,46,10,0,0,0,1
272,0,0,0,0,0,1,0,3,0,0,3,0,1,5,7,20,,0,0,0,1
210,,0,1,0,0,0,1,7,0,1,1,1,0,5,0,27,3,0,0,1,1
270,0,0,0,0,0,1,0,4,0,0,3,0,1,10,,23,8,0,0,0,1
287,0,0,0,1,0,2,1,0,0,0,3,0,0,4,0,18,4,0,0,0,1
259,0,0,0,0,0,0,0,7,0,0,3,0,0,10,0,18,10,0,0,1,1
270,0,0,0,0,0,1,0,0,0,0,3,0,0,10,0,16,10,0,0,0,1
7,,0,0,0,0,0,0,0,0,0,3,1,1,8,4,39,0,0,0,0,1
28,0,0,0,1,0,1,1,7,0,0,3,1,1,4,7,23,4,0,1,0,1
270,0,0,0,0,0,1,0,0,1,,3,0,1,12,7,17,12,0,0,0,0
233,0,0,0,0,0,1,0,7,,0,3,1,1,6,7,18,6,0,0,1,0
270,0,0,0,0,0,1,0,0,0,0,3,0,1,5,4,32,-2,0,0,0,1
265,0,0,0,1,0,1,1,0,0,0,3,0,1,5,7,23,3,0,0,0,1
170,0,1,0,1,0,2,1,7,0,0,3,0,1,6,7,19,5,0,0,0,1
95,0,0,0,1,0,1,1,0,0,0,3,0,1,15,,35,8,0,1,0,1
177,0,0,1,0,0,0,0,0,0,0,3,1,1,,3,30,,0,0,0,1
271,0,0,1,1,0,2,1,0,0,0,3,0,0,5,0,26,4,0,0,0,1
327,0,0,0,0,0,0,1,4,0,0,3,0,1,7,4,34,1,0,0,0,1
88,,0,0,1,0,1,1,2,0,0,3,0,0,2,0,17,2,0,0,0,1
225,0,0,0,0,0,0,0,1,0,0,3,1,1,6,7,27,3,0,0,1,1
270,0,0,0,0,0,1,0,0,0,0,3,0,1,4,7,24,3,0,0,0,1
270,0,0,0,1,0,2,0,0,0,0,3,0,1,10,,47,3,0,0,0,1
40,0,0,0,0,0,0,1,7,0,0,3,0,0,4,0,23,4,1,0,0,1
316,0,0,0,0,0,0,0,5,0,0,3,0,0,10,0,15,10,0,0,1,1
47,0,0,0,1,0,1,1,7,0,0,3,0,1,4,7,27,3,0,1,0,1
178,0,0,1,1,0,2,1,7,0,1,1,1,1,4,7,23,1,0,0,0,1
241,0,0,0,0,0,1,0,0,0,0,3,0,0,,0,16,,0,0,0,1
305,0,0,0,0,0,1,0,0,0,0,3,0,0,10,0,17,10,0,0,0,1
7,,0,1,0,0,0,0,0,0,0,3,0,1,9,,20,8,0,0,0,1
270,0,0,0,0,0,1,0,2,0,0,3,0,0,,0,16,,0,0,0,1
280,0,0,0,1,0,2,1,7,0,0,3,0,0,,0,20,,1,0,1,1
134,0,0,1,0,0,0,0,7,0,0,3,1,1,7,4,46,-2,0,0,0,1
303,0,0,0,0,0,1,0,0,0,0,3,0,1,7,7,19,7,0,0,1,1
314,0,0,0,0,0,0,0,0,0,1,2,0,1,6,,39,1,0,0,0,1
60,0,0,0,0,0,0,0,7,0,0,3,0,0,5,0,33,0,0,0,1,1
326,0,0,0,1,0,1,1,7,0,0,3,0,1,5,8,27,2,0,0,1,1
149,0,0,0,0,0,0,1,7,1,,3,1,1,4,7,19,4,0,0,0,0
306,0,0,0,0,0,0,1,6,0,0,3,0,0,7,0,15,7,0,0,0,1
263,0,0,0,0,0,0,1,2,0,0,3,0,1,8,4,28,5,0,0,0,1
181,0,0,0,0,0,0,0,0,1,,3,0,1,6,,41,-1,0,0,0,0
321,0,0,0,1,0,2,1,7,0,0,3,1,1,4,7,18,3,0,0,1,1
270,0,0,0,1,0,2,0,7,0,0,3,0,1,4,7,21,3,0,0,0,1
279,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,36,-1,0,0,0,1
166,0,0,0,1,0,1,1,6,0,0,3,0,0,6,0,19,4,0,0,0,1
270,0,0,0,0,0,1,0,0,0,0,3,0,0,11,0,41,1,0,0,0,1
47,0,0,0,0,0,0,0,7,0,0,3,1,0,6,0,17,5,0,1,0,1
303,0,0,0,1,0,2,1,7,1,,3,1,1,6,7,27,4,0,0,1,0
271,0,0,0,1,0,2,1,7,0,0,3,0,1,5,,16,5,0,0,0,1
260,0,0,0,0,0,1,1,5,0,0,3,0,0,3,0,15,3,0,0,1,1
52,0,0,1,1,0,1,1,7,0,0,3,0,0,5,0,19,5,0,0,1,1
47,0,0,0,1,0,2,1,4,0,0,3,1,1,4,8,49,-3,0,1,0,1
278,0,0,0,0,0,1,0,0,0,0,3,0,1,10,,29,5,0,0,1,1
321,0,0,0,1,0,2,1,7,1,,3,1,1,8,4,20,7,0,0,1,0
293,0,0,0,0,0,0,0,7,0,0,3,0,1,4,6,22,2,0,0,0,1
56,0,0,1,0,0,0,0,4,1,,3,0,1,,4,26,,0,0,1,0
270,0,0,0,1,0,1,1,7,0,0,3,0,1,4,7,20,4,0,0,0,1
270,0,0,0,1,0,1,0,7,0,0,3,0,1,6,7,20,4,0,0,0,1
182,0,0,1,0,0,0,0,0,0,0,3,0,1,,4,45,,0,0,0,1
205,0,0,0,0,0,0,1,4,0,0,3,0,1,,4,49,,0,1,0,1
29,0,0,0,1,0,2,1,7,0,0,3,1,0,4,0,22,3,0,0,0,1
146,0,0,0,0,0,0,0,6,0,0,3,0,1,6,7,24,5,0,0,1,1
259,0,0,1,0,0,0,0,7,0,0,3,1,1,6,7,23,5,0,0,1,1
